0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2548,重庆,2015-11-14,2015年11月14日,3,53,114,34,56,18,40,1.15,17,多云/小雨,无持续风向≤3级/无持续风向≤3级,16℃/20℃,16,20
2547,重庆,2015-11-13,2015年11月13日,2,48,125,26,49,19,40,1.21,21,多云/多云,无持续风向≤3级/无持续风向≤3级,14℃/20℃,14,20
2546,重庆,2015-11-12,2015年11月12日,2,33,72,17,32,15,33,1.19,23,阴/阴,无持续风向≤3级/无持续风向≤3级,13℃/17℃,13,17
2545,重庆,2015-11-11,2015年11月11日,2,49,86,29,49,15,32,1.14,17,阴/小雨,无持续风向≤3级/无持续风向≤3级,14℃/17℃,14,17
2544,重庆,2015-11-10,2015年11月10日,3,53,103,35,55,15,42,1.24,9,小雨/阴,无持续风向≤3级/无持续风向≤3级,16℃/18℃,16,18
2543,重庆,2015-11-09,2015年11月09日,3,73,175,52,81,15,41,1.48,8,多云/小雨,无持续风向≤3级/无持续风向≤3级,16℃/21℃,16,21
2542,重庆,2015-11-08,2015年11月08日,3,57,162,39,59,12,35,1.33,13,小雨/多云,无持续风向≤3级/无持续风向≤3级,14℃/20℃,14,20
2541,重庆,2015-11-07,2015年11月07日,3,83,302,61,87,17,44,1.27,35,阴/小雨,无持续风向≤3级/无持续风向≤3级,16℃/21℃,16,21
2540,重庆,2015-11-06,2015年11月06日,3,56,201,39,58,13,39,1.32,10,阵雨/阴,无持续风向≤3级/无持续风向≤3级,15℃/19℃,15,19
2539,重庆,2015-11-05,2015年11月05日,3,77,183,56,75,14,38,1.3,3,小雨/小雨,无持续风向≤3级/无持续风向≤3级,15℃/17℃,15,17
2538,重庆,2015-11-04,2015年11月04日,3,98,225,73,107,23,46,1.36,5,小雨/小雨,无持续风向≤3级/无持续风向≤3级,16℃/19℃,16,19
2537,重庆,2015-11-03,2015年11月03日,3,80,166,58,90,22,51,1.29,10,阴/小雨,无持续风向≤3级/无持续风向≤3级,16℃/20℃,16,20
2536,重庆,2015-11-02,2015年11月02日,3,65,138,45,70,16,48,1.07,32,晴/阴,无持续风向≤3级/无持续风向≤3级,16℃/21℃,16,21
2535,重庆,2015-11-01,2015年11月01日,3,63,195,44,63,12,44,1.02,26,多云/晴,无持续风向≤3级/无持续风向≤3级,12℃/19℃,12,19
2596,重庆,2015-10-31,2015年10月31日,2,45,132,30,43,12,33,0.86,19,阵雨/阴,无持续风向≤3级/无持续风向≤3级,14℃/19℃,14,19
2595,重庆,2015-10-30,2015年10月30日,2,44,98,29,43,13,31,1.1,5,阴/小雨,无持续风向≤3级/无持续风向≤3级,15℃/18℃,15,18
2594,重庆,2015-10-29,2015年10月29日,3,90,307,66,103,26,55,1.15,14,小雨/小雨,无持续风向≤3级/无持续风向≤3级,15℃/19℃,15,19
2593,重庆,2015-10-28,2015年10月28日,3,58,155,37,63,19,41,0.92,10,阴/阴,无持续风向≤3级/无持续风向≤3级,16℃/19℃,16,19
2592,重庆,2015-10-27,2015年10月27日,2,32,22,14,31,16,33,0.73,21,小雨/阴,无持续风向≤3级/无持续风向≤3级,16℃/21℃,16,21
2591,重庆,2015-10-26,2015年10月26日,2,38,37,22,38,14,33,1.1,15,小雨/小雨,无持续风向≤3级/无持续风向≤3级,15℃/20℃,15,20
2590,重庆,2015-10-25,2015年10月25日,4,103,290,76,102,17,36,1.27,12,阴/小雨,无持续风向≤3级/无持续风向≤3级,18℃/23℃,18,23
2589,重庆,2015-10-24,2015年10月24日,4,108,285,81,109,20,50,1.31,25,阴/小雨,无持续风向≤3级/无持续风向≤3级,20℃/23℃,20,23
2588,重庆,2015-10-23,2015年10月23日,3,86,195,63,89,14,47,1.2,46,阴/阴,无持续风向≤3级/无持续风向≤3级,19℃/24℃,19,24
2587,重庆,2015-10-22,2015年10月22日,3,69,143,49,80,17,52,1.2,56,多云/阴,无持续风向≤3级/无持续风向≤3级,19℃/28℃,19,28
2586,重庆,2015-10-21,2015年10月21日,3,70,139,49,77,14,46,1.3,43,晴/多云,无持续风向≤3级/无持续风向≤3级,20℃/29℃,20,29
2585,重庆,2015-10-20,2015年10月20日,3,86,190,63,92,14,51,1.42,34,多云/多云,无持续风向≤3级/无持续风向≤3级,19℃/26℃,19,26
2584,重庆,2015-10-19,2015年10月19日,3,82,188,60,84,12,47,1.3,36,阵雨/晴,无持续风向≤3级/无持续风向≤3级,18℃/24℃,18,24
2583,重庆,2015-10-18,2015年10月18日,3,78,197,57,74,12,43,1.3,16,小雨/阵雨,无持续风向≤3级/无持续风向≤3级,20℃/24℃,20,24
2582,重庆,2015-10-17,2015年10月17日,3,64,76,45,73,11,47,1.13,37,雷阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,19℃/24℃,19,24
2581,重庆,2015-10-16,2015年10月16日,3,86,153,62,105,16,58,1.23,53,多云/阴,无持续风向≤3级/无持续风向≤3级,19℃/29℃,19,29
2580,重庆,2015-10-15,2015年10月15日,3,86,162,62,111,20,74,1.3,53,晴/多云,无持续风向≤3级/无持续风向≤3级,18℃/28℃,18,28
2579,重庆,2015-10-14,2015年10月14日,3,75,129,53,93,18,66,1.15,47,晴/多云,无持续风向≤3级/无持续风向≤3级,17℃/28℃,17,28
2578,重庆,2015-10-13,2015年10月13日,3,74,176,52,88,21,59,1.1,40,多云/多云,无持续风向≤3级/无持续风向≤3级,18℃/27℃,18,27
2577,重庆,2015-10-12,2015年10月12日,3,82,261,60,103,21,64,1.16,45,多云/多云,无持续风向≤3级/无持续风向≤3级,20℃/27℃,20,27
2576,重庆,2015-10-11,2015年10月11日,3,67,226,44,82,14,56,1.08,42,晴/晴,无持续风向≤3级/无持续风向≤3级,17℃/27℃,17,27
2575,重庆,2015-10-10,2015年10月10日,3,65,234,42,77,18,48,0.97,31,小雨/多云,无持续风向≤3级/无持续风向≤3级,16℃/26℃,16,26
2574,重庆,2015-10-09,2015年10月09日,3,72,294,51,84,14,42,1.18,18,小雨/阴,无持续风向≤3级/无持续风向≤3级,19℃/24℃,19,24
2573,重庆,2015-10-08,2015年10月08日,3,82,337,60,90,12,47,1.34,25,小雨/小雨,无持续风向≤3级/无持续风向≤3级,18℃/24℃,18,24
2572,重庆,2015-10-07,2015年10月07日,3,71,254,51,76,13,45,1.22,46,阴/阴,无持续风向≤3级/无持续风向≤3级,19℃/25℃,19,25
2571,重庆,2015-10-06,2015年10月06日,3,56,161,39,57,9,41,1.13,21,阴/阴,无持续风向≤3级/无持续风向≤3级,19℃/23℃,19,23
2570,重庆,2015-10-05,2015年10月05日,2,39,72,25,39,7,36,0.97,21,阴/小雨,无持续风向≤3级/无持续风向≤3级,18℃/22℃,18,22
2569,重庆,2015-10-04,2015年10月04日,2,39,76,25,37,6,31,0.91,24,小雨/小雨,无持续风向≤3级/无持续风向≤3级,17℃/21℃,17,21
2568,重庆,2015-10-03,2015年10月03日,3,52,114,33,56,9,33,0.9,36,阵雨/小雨,无持续风向≤3级/无持续风向≤3级,18℃/21℃,18,21
2567,重庆,2015-10-02,2015年10月02日,3,51,105,21,54,14,34,0.83,42,多云/阴,无持续风向≤3级/无持续风向≤3级,18℃/25℃,18,25
2566,重庆,2015-10-01,2015年10月01日,2,46,120,24,46,8,26,0.81,36,小雨/阴,无持续风向≤3级/无持续风向≤3级,17℃/21℃,17,21
2627,重庆,2015-09-30,2015年09月30日,3,66,260,46,74,10,34,1.26,44,多云/阵雨,无持续风向≤3级/无持续风向≤3级,18℃/25℃,18,25
2626,重庆,2015-09-29,2015年09月29日,2,43,116,26,45,10,39,1.31,8,阴/阴,无持续风向≤3级/无持续风向≤3级,20℃/25℃,20,25
2625,重庆,2015-09-28,2015年09月28日,2,29,27,16,28,6,34,1.11,13,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,20℃/22℃,20,22
2624,重庆,2015-09-27,2015年09月27日,2,33,36,19,32,9,32,1.08,15,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,21℃/24℃,21,24
2623,重庆,2015-09-26,2015年09月26日,2,40,88,25,39,9,41,1.09,14,阴/小雨,无持续风向≤3级/无持续风向≤3级,20℃/24℃,20,24
2622,重庆,2015-09-25,2015年09月25日,2,32,35,18,31,9,39,0.99,15,阴/小雨,无持续风向≤3级/无持续风向≤3级,20℃/23℃,20,23
2621,重庆,2015-09-24,2015年09月24日,2,30,37,18,29,6,30,0.99,24,中雨/小雨,无持续风向≤3级/无持续风向≤3级,19℃/23℃,19,23
2620,重庆,2015-09-23,2015年09月23日,3,58,228,39,58,11,34,1.14,49,多云/中雨,无持续风向≤3级/无持续风向≤3级,19℃/27℃,19,27
2619,重庆,2015-09-22,2015年09月22日,3,59,208,41,59,9,47,1.2,22,中雨/阴,无持续风向≤3级/无持续风向≤3级,19℃/23℃,19,23
2618,重庆,2015-09-21,2015年09月21日,2,45,102,25,45,14,47,1.33,24,多云/小雨,无持续风向≤3级/无持续风向≤3级,21℃/26℃,21,26
2617,重庆,2015-09-20,2015年09月20日,2,41,83,25,40,11,44,1.35,51,多云/多云,无持续风向≤3级/无持续风向≤3级,21℃/26℃,21,26
2616,重庆,2015-09-19,2015年09月19日,2,26,17,16,25,4,36,1.2,11,阵雨/阴,无持续风向≤3级/无持续风向≤3级,18℃/21℃,18,21
2615,重庆,2015-09-18,2015年09月18日,2,30,27,18,29,6,37,1.12,20,小雨/阵雨,无持续风向≤3级/无持续风向≤3级,20℃/21℃,20,21
2614,重庆,2015-09-17,2015年09月17日,3,57,125,39,55,7,38,1.03,23,中雨/中雨,无持续风向≤3级/无持续风向≤3级,19℃/22℃,19,22
2613,重庆,2015-09-16,2015年09月16日,3,83,286,61,86,15,42,1.09,41,阴/中雨,无持续风向≤3级/无持续风向≤3级,22℃/26℃,22,26
2612,重庆,2015-09-15,2015年09月15日,3,68,215,47,81,23,52,1.14,37,多云/多云,无持续风向≤3级/无持续风向≤3级,23℃/29℃,23,29
2611,重庆,2015-09-14,2015年09月14日,3,51,90,30,53,16,44,1.06,44,多云/多云,无持续风向≤3级/无持续风向≤3级,22℃/26℃,22,26
2610,重庆,2015-09-13,2015年09月13日,2,41,61,21,40,16,44,1.07,25,阴/阴,无持续风向≤3级/无持续风向≤3级,21℃/25℃,21,25
2609,重庆,2015-09-12,2015年09月12日,2,31,42,10,19,8,28,0.77,62,多云/阴,无持续风向≤3级/无持续风向≤3级,19℃/24℃,19,24
2608,重庆,2015-09-11,2015年09月11日,2,35,71,23,32,6,22,1.02,26,大雨/阵雨,无持续风向≤3级/无持续风向≤3级,20℃/23℃,20,23
2607,重庆,2015-09-10,2015年09月10日,3,78,304,57,86,15,40,1.26,51,阴/暴雨,无持续风向≤3级/无持续风向≤3级,22℃/30℃,22,30
2606,重庆,2015-09-09,2015年09月09日,3,70,275,50,80,14,38,1.17,57,阴/阴,无持续风向≤3级/无持续风向≤3级,26℃/31℃,26,31
2605,重庆,2015-09-08,2015年09月08日,3,59,199,37,64,12,37,1.03,58,多云/阴,无持续风向≤3级/无持续风向≤3级,25℃/32℃,25,32
2604,重庆,2015-09-07,2015年09月07日,3,54,187,27,52,12,40,0.98,64,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/32℃,24,32
2603,重庆,2015-09-06,2015年09月06日,2,40,94,23,38,8,28,0.96,38,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/31℃,24,31
2602,重庆,2015-09-05,2015年09月05日,2,43,128,28,41,5,30,1.15,20,中雨/阵雨,无持续风向≤3级/无持续风向≤3级,24℃/27℃,24,27
2601,重庆,2015-09-04,2015年09月04日,3,51,195,32,53,11,29,1.01,49,雷阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,24℃/31℃,24,31
2600,重庆,2015-09-03,2015年09月03日,3,69,274,46,67,8,36,1.08,53,多云/阴,无持续风向≤3级/无持续风向≤3级,25℃/32℃,25,32
2599,重庆,2015-09-02,2015年09月02日,3,81,303,59,88,11,45,1.15,66,多云/多云,无持续风向≤3级/无持续风向≤3级,25℃/35℃,25,35
2598,重庆,2015-09-01,2015年09月01日,3,99,352,71,106,15,44,1.16,82,多云/多云,无持续风向≤3级/无持续风向≤3级,25℃/32℃,25,32
2659,重庆,2015-08-31,2015年08月31日,3,92,331,62,97,16,50,1.19,82,多云/多云,无持续风向≤3级/无持续风向≤3级,25℃/33℃,25,33
2658,重庆,2015-08-30,2015年08月30日,3,80,272,53,83,12,49,1.13,75,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/33℃,24,33
2657,重庆,2015-08-29,2015年08月29日,3,85,311,62,92,10,46,1.17,62,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/31℃,24,31
2656,重庆,2015-08-28,2015年08月28日,3,79,255,57,81,10,38,1.16,44,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/30℃,24,30
2655,重庆,2015-08-27,2015年08月27日,3,77,247,55,84,12,54,1.28,22,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,22℃/27℃,22,27
2654,重庆,2015-08-26,2015年08月26日,3,56,137,38,60,12,41,0.99,48,多云/阴,无持续风向≤3级/无持续风向≤3级,23℃/31℃,23,31
2653,重庆,2015-08-25,2015年08月25日,3,66,231,47,62,9,36,0.95,39,阵雨/阴,无持续风向≤3级/无持续风向≤3级,23℃/29℃,23,29
2652,重庆,2015-08-24,2015年08月24日,3,84,329,60,96,15,50,1.16,63,多云/雷阵雨,无持续风向≤3级/无持续风向≤3级,23℃/34℃,23,34
2651,重庆,2015-08-23,2015年08月23日,3,86,327,60,99,14,53,1.14,73,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/34℃,24,34
2650,重庆,2015-08-22,2015年08月22日,3,91,320,56,97,16,57,1.15,86,多云/多云,无持续风向≤3级/无持续风向≤3级,25℃/34℃,25,34
2649,重庆,2015-08-21,2015年08月21日,3,81,305,41,75,11,49,1.04,86,晴/晴,无持续风向≤3级/无持续风向≤3级,24℃/32℃,24,32
2648,重庆,2015-08-20,2015年08月20日,2,43,98,24,42,7,35,0.86,58,阴/多云,无持续风向≤3级/无持续风向≤3级,22℃/28℃,22,28
2647,重庆,2015-08-19,2015年08月19日,2,24,5,11,21,4,23,0.78,40,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,21℃/25℃,21,25
2646,重庆,2015-08-18,2015年08月18日,2,31,37,20,30,5,24,0.81,29,中雨/阵雨,无持续风向≤3级/无持续风向≤3级,22℃/25℃,22,25
2645,重庆,2015-08-17,2015年08月17日,2,42,97,28,41,4,30,0.98,19,暴雨/大雨,无持续风向≤3级/无持续风向≤3级,22℃/27℃,22,27
2644,重庆,2015-08-16,2015年08月16日,3,80,263,58,88,10,37,1.09,49,多云/阵雨,无持续风向≤3级/无持续风向≤3级,25℃/32℃,25,32
2643,重庆,2015-08-15,2015年08月15日,3,67,240,47,75,12,31,0.93,56,阴/多云,无持续风向≤3级/无持续风向≤3级,26℃/34℃,26,34
2642,重庆,2015-08-14,2015年08月14日,3,64,213,42,73,13,35,0.88,63,多云/阵雨,无持续风向≤3级/无持续风向≤3级,26℃/35℃,26,35
2641,重庆,2015-08-13,2015年08月13日,3,56,141,33,59,12,33,0.88,55,多云/阴,无持续风向≤3级/无持续风向≤3级,26℃/33℃,26,33
2640,重庆,2015-08-12,2015年08月12日,3,56,176,37,60,8,26,0.85,52,阵雨/阴,无持续风向≤3级/无持续风向≤3级,25℃/32℃,25,32
2639,重庆,2015-08-11,2015年08月11日,3,88,333,64,104,13,48,1.12,42,阵雨/阵雨,无持续风向≤3级/无持续风向≤3级,25℃/31℃,25,31
2638,重庆,2015-08-10,2015年08月10日,3,69,306,49,75,11,29,0.94,54,阴/阴,无持续风向≤3级/无持续风向≤3级,24℃/30℃,24,30
2637,重庆,2015-08-09,2015年08月09日,3,61,271,41,64,9,23,0.9,37,阴/多云,无持续风向≤3级/无持续风向≤3级,24℃/29℃,24,29
2636,重庆,2015-08-08,2015年08月08日,3,51,193,34,50,6,32,0.91,22,雷阵雨/阴,无持续风向≤3级/无持续风向≤3级,23℃/32℃,23,32
2635,重庆,2015-08-07,2015年08月07日,3,59,207,39,68,14,37,0.93,43,多云/雷阵雨,无持续风向≤3级/无持续风向≤3级,25℃/34℃,25,34
2634,重庆,2015-08-06,2015年08月06日,3,66,266,36,64,10,36,0.87,77,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/34℃,24,34
2633,重庆,2015-08-05,2015年08月05日,3,51,148,27,47,7,21,0.7,68,雷阵雨/多云,无持续风向≤3级/无持续风向≤3级,24℃/31℃,24,31
2632,重庆,2015-08-04,2015年08月04日,2,47,135,20,46,14,23,0.61,57,多云/雷阵雨,无持续风向≤3级/无持续风向≤3级,26℃/35℃,26,35
2631,重庆,2015-08-03,2015年08月03日,2,42,91,18,42,13,20,0.57,42,多云/多云,无持续风向≤3级/无持续风向≤3级,27℃/38℃,27,38
2630,重庆,2015-08-02,2015年08月02日,2,48,124,23,46,16,21,0.6,53,多云/晴,无持续风向≤3级/无持续风向≤3级,29℃/38℃,29,38
2629,重庆,2015-08-01,2015年08月01日,3,55,197,27,57,14,29,0.7,47,多云/晴,无持续风向≤3级/无持续风向≤3级,27℃/37℃,27,37
2691,重庆,2015-07-31,2015年07月31日,3,54,218,28,56,13,28,0.74,53,多云/晴,无持续风向≤3级/无持续风向≤3级,28℃/37℃,28,37
2690,重庆,2015-07-30,2015年07月30日,2,45,125,21,44,12,24,0.73,46,多云/多云,无持续风向≤3级/无持续风向≤3级,27℃/36℃,27,36
2689,重庆,2015-07-29,2015年07月29日,3,52,179,31,56,13,27,0.84,39,多云/多云,无持续风向≤3级/无持续风向≤3级,27℃/36℃,27,36
2688,重庆,2015-07-28,2015年07月28日,3,68,262,47,82,17,42,0.98,48,晴/多云,无持续风向≤3级/无持续风向≤3级,26℃/36℃,26,36
2687,重庆,2015-07-27,2015年07月27日,3,66,212,43,71,15,40,1.07,65,多云/多云,无持续风向≤3级/无持续风向≤3级,26℃/37℃,26,37
2686,重庆,2015-07-26,2015年07月26日,3,96,309,71,117,16,57,1.32,66,晴/多云,无持续风向≤3级/无持续风向≤3级,26℃/37℃,26,37
2685,重庆,2015-07-25,2015年07月25日,3,81,297,53,88,16,47,1.14,88,晴/多云,无持续风向≤3级/无持续风向≤3级,26℃/37℃,26,37
2684,重庆,2015-07-24,2015年07月24日,3,62,235,41,66,13,38,1.02,68,晴/多云,无持续风向≤3级/无持续风向≤3级,25℃/35℃,25,35
2683,重庆,2015-07-23,2015年07月23日,3,68,278,48,70,8,39,1.14,42,多云/多云,无持续风向≤3级/无持续风向≤3级,25℃/33℃,25,33
2682,重庆,2015-07-22,2015年07月22日,3,59,199,42,60,5,30,1.01,35,大雨/阴,无持续风向≤3级/无持续风向≤3级,23℃/28℃,23,28
2681,重庆,2015-07-21,2015年07月21日,3,82,305,59,107,17,51,1.13,72,阴/阵雨,无持续风向≤3级/无持续风向≤3级,26℃/36℃,26,36
2680,重庆,2015-07-20,2015年07月20日,3,76,269,52,93,16,42,1.04,56,多云/多云,无持续风向≤3级/无持续风向≤3级,27℃/36℃,27,36
2679,重庆,2015-07-19,2015年07月19日,3,84,318,59,106,19,49,1.05,65,多云/多云,无持续风向≤3级/无持续风向≤3级,27℃/36℃,27,36
2678,重庆,2015-07-18,2015年07月18日,3,85,316,59,106,17,45,1.02,75,多云/多云,无持续风向≤3级/无持续风向≤3级,26℃/37℃,26,37
2677,重庆,2015-07-17,2015年07月17日,3,90,327,66,111,21,52,1.2,81,多云/多云,无持续风向≤3级/无持续风向≤3级,25℃/34℃,25,34
2676,重庆,2015-07-16,2015年07月16日,3,71,267,47,78,13,42,0.99,85,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/34℃,24,34
2675,重庆,2015-07-15,2015年07月15日,2,45,81,28,46,6,23,0.81,51,阴/多云,无持续风向≤3级/无持续风向≤3级,23℃/28℃,23,28
2674,重庆,2015-07-14,2015年07月14日,3,87,241,64,98,11,39,1.04,23,大雨/暴雨,无持续风向≤3级/无持续风向≤3级,23℃/30℃,23,30
2673,重庆,2015-07-13,2015年07月13日,3,75,187,51,97,15,42,1.01,51,多云/阴,无持续风向≤3级/无持续风向≤3级,26℃/35℃,26,35
2672,重庆,2015-07-12,2015年07月12日,3,81,262,55,97,14,37,0.91,54,晴/晴,无持续风向≤3级/无持续风向≤3级,25℃/38℃,25,38
2671,重庆,2015-07-11,2015年07月11日,4,103,336,77,124,15,46,1.05,73,多云/多云,无持续风向≤3级/无持续风向≤3级,25℃/36℃,25,36
2670,重庆,2015-07-10,2015年07月10日,3,87,309,63,97,12,34,0.94,78,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/35℃,24,35
2669,重庆,2015-07-09,2015年07月09日,3,70,229,49,82,11,39,0.9,70,多云/多云,无持续风向≤3级/无持续风向≤3级,24℃/34℃,24,34
2668,重庆,2015-07-08,2015年07月08日,3,72,252,48,85,14,41,0.9,66,晴/多云,无持续风向≤3级/无持续风向≤3级,24℃/35℃,24,35
2667,重庆,2015-07-07,2015年07月07日,3,68,251,44,76,12,43,0.92,64,晴/晴,无持续风向≤3级/无持续风向≤3级,23℃/34℃,23,34
2666,重庆,2015-07-06,2015年07月06日,3,58,207,38,62,8,34,0.87,49,多云/晴,无持续风向≤3级/无持续风向≤3级,22℃/31℃,22,31
2665,重庆,2015-07-05,2015年07月05日,2,36,52,20,35,6,27,0.69,34,阵雨/阴,无持续风向≤3级/无持续风向≤3级,20℃/26℃,20,26
2664,重庆,2015-07-04,2015年07月04日,2,33,39,20,32,5,24,0.65,36,中雨/阵雨,无持续风向≤3级/无持续风向≤3级,20℃/23℃,20,23
2663,重庆,2015-07-03,2015年07月03日,2,45,128,26,44,4,29,0.75,36,中雨/中雨,无持续风向≤3级/无持续风向≤3级,21℃/25℃,21,25
2662,重庆,2015-07-02,2015年07月02日,3,56,206,34,60,8,38,0.98,18,小雨/中雨,无持续风向≤3级/无持续风向≤3级,23℃/30℃,23,30
2661,重庆,2015-07-01,2015年07月01日,2,38,82,22,37,5,23,0.89,26,小雨/阴,无持续风向≤3级/无持续风向≤3级,24℃/29℃,24,29
